pmcid,diagnosis,umls_cui,umls_name,umls_prob,count,group_ix,start_char,end_char
2494616,phantom limb pain,C0031315,PHANTOM LIMB PAIN,0.9794905185699463,13,262,,
2494616,phantom limb pain,C4048296,Phantom Limb Pain,0.9794905185699463,13,262,,
2494616,phantom limb pain,C3495442,Phantom pain,0.8421396017074585,13,262,,
2494616,phantom limb pain,C0030196,pain limb,0.7109892964363098,13,262,,
2494616,phantom limb pain,C0452135,Phantom limb syndrome without pain,0.6966620087623596,13,262,,
2648877,Autism Spectrum Disorder,C0524528,Autism spectrum disorder,0.9845767617225647,15,119,,
2648877,Autism Spectrum Disorder,C1510586,Autism spectrum disorder,0.9845767617225647,15,119,,
2648877,Autism Spectrum Disorder,C0004352,Autism disorder,0.7902024388313293,15,119,,
2648877,Autism Spectrum Disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7291615009307861,15,119,,
2648877,Autism Spectrum Disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.721701443195343,15,119,,
2748718,committed Christians,C0008532,Christian,0.6148087382316589,15,114,,
3045463,idiopathic Parkinson's disease,C0030567,Idiopathic Parkinson's disease,0.9701851606369019,21,403,,
3182403,Parkinson's disease,C0030567,DISEASE PARKINSON'S,0.9629952907562256,21,207,,
3324921,epilepsy,C0014544,epilepsy,0.9930600523948669,5,472,,
3324921,epilepsy,C0014547,Local epilepsy,0.8565506935119629,5,472,,
3324921,epilepsy,C0014553,Minor epilepsy,0.8548762202262878,5,472,,
3324921,epilepsy,C0393725,Eating epilepsy,0.8358542323112488,5,472,,
3324921,epilepsy,C0376532,epilepsy roland,0.8218892216682434,5,472,,
3407245,N0S-N0S0 Masking level differences greater than 10 dB,C4527196,PSA Level Greater than 10,0.5604284405708313,10,183,,
3407245,N0S-N0S0 Masking level differences greater than 10 dB,C5447831,PSA Level Greater than 100,0.5134151577949524,10,183,,
3407245,N0S-N0S0 Masking level differences greater than 10 dB,C4528167,PSA Level Greater than 1,0.5081849098205566,10,183,,
3407245,N0S-N0S0 Masking level differences greater than 10 dB,C4528166,PSA Level Greater than 2,0.5048460960388184,10,183,,
3407245,N0S-N0S0 Masking level differences greater than 10 dB,C4526837,PSA Level Greater than 5,0.5013349056243896,10,183,,
3409150,nicotine-deprived smokers,C0047964,Nicotine-Derived Nitrosamine Ketone,0.5472185611724854,18,234,,
3409150,nicotine-deprived smokers,C0389836,Nicotine-Derived Nitrosamine Alcohol,0.5383540391921997,18,234,,
3409150,nicotine-deprived smokers,C0337664,Smokers,0.5347498655319214,18,234,,
3409150,nicotine-deprived smokers,C0028040,NICOTINE,0.5174999237060547,18,234,,
